ParticipantMD5	GeneroCod	frase	Value	duracao
9d4072d71ac656dbc367bc6c6ef7381a	m	É bom demais amar, e ser amado é melhor ainda.	positiva	1.863
9d4072d71ac656dbc367bc6c6ef7381a	m	Não sei o que dizer, não sei o que fazer, estou perdido, pedi ajuda até mesmo ao meu cachorro em uma esperança psicótica de que ele responderia, ou faria algo mágico.	negativa	6.771
9d4072d71ac656dbc367bc6c6ef7381a	m	Foi perfeito, minha irmã e meu esposo fizeram tudo, 2 tipos de tortas, tudo lindo.	positiva	2.338
9d4072d71ac656dbc367bc6c6ef7381a	m	Começamos a conversa e estava tudo certo ate que ele falou que ia voltar só para ver se eles deixam ele encostado no trabalho ou para ele assinar a carta de demissão.	neutra	5.118
9d4072d71ac656dbc367bc6c6ef7381a	m	Tirei a minha calça e eu fiquei só de cueca box cinza e uma regata preta, ela foi ao banheiro e quando voltou veio com uma calcinha fiu dental vermelhinha matadora.	neutra	8.809
9d4072d71ac656dbc367bc6c6ef7381a	m	A senhora sempre respondia, vou bem graças a Deus, que mulher guerreira que fostes vó, te amo tanto.	neutra	4.181
9d4072d71ac656dbc367bc6c6ef7381a	m	O meu namorado não tem estilo nenhum, me ajudem?	neutra	2.213
9d4072d71ac656dbc367bc6c6ef7381a	m	Foi tão bom por um momento esquecer todos os meus problemas.	positiva	4.678
9d4072d71ac656dbc367bc6c6ef7381a	m	Minhas amigas descobriram por que me pegaram a força e tiraram meu casaco pra ver o que eu tanto escondia.	negativa	10.93
9d4072d71ac656dbc367bc6c6ef7381a	m	Fora que acordar com um eu te amo, torna o dia maravilhoso e feliz.	positiva	2.729
9d4072d71ac656dbc367bc6c6ef7381a	m	O Marcelo é especial e o que sinto por ele não tem acabado , só tem aumentado cada vez mais e mais .	positiva	5.18
9d4072d71ac656dbc367bc6c6ef7381a	m	EU TOU PASSANDO MAL, e minha família parece vê que como eu me sinto, só fazem reclama brigarem comigo me xingarem me bater, estou ficando tão fraca que estou me rendendo a esse sentimento de dor.	negativa	49.381
9d4072d71ac656dbc367bc6c6ef7381a	m	Porem hoje em dia que eu tenho uma condição financeira melhor que minha família, eles ficam querendo tirar o pouco que eu tenho.	negativa	112.632
9d4072d71ac656dbc367bc6c6ef7381a	m	E os gemidos são tão forçados, parece mais que estão parindo do que fazendo sexo - sexo não, tá mais pra uma cópula.	negativa	7.282
9d4072d71ac656dbc367bc6c6ef7381a	m	Isso é tudo que tive a coragem de sonhar, na esperança de um dia ver esta minha pretensão realizada.	positiva	55.19
9d4072d71ac656dbc367bc6c6ef7381a	m	Os horários da universidade estavam péssimos.	negativa	2.639
9d4072d71ac656dbc367bc6c6ef7381a	m	Acabando a prova, eu desci encontrei ele no pátio, ele pegou o livro da minha mão e fomos pra parada, chegando lá sentamos e começamos a conversar, conversa vai, conversa vinha.	positiva	5.789
9d4072d71ac656dbc367bc6c6ef7381a	m	Voltei para o serviço ouvindo somente os martírios dela, tentando disfarçar minha cara de choro, mas no fundo, estava mais perdida do que puta em convenio.	negativa	8.751
9d4072d71ac656dbc367bc6c6ef7381a	m	E meu marido viu e me chamou a atenção e com toda a razão, pois eu sou muito distraída e BURRA por ter feito isso e admito que eu estou errada e estou com a maior vergonha dele e de mim por ter feito isso.	negativa	113.121
9d4072d71ac656dbc367bc6c6ef7381a	m	Tenho medo de cair em depressão novamente, meu coração tá com um vazio imenso, tento fazer de tudo pra ocupar minha cabeça, passar meu tempo e nada me consola, nada me faz tirar a imagem do último suspiro dela da minha cabeça.	negativa	3.143
9d4072d71ac656dbc367bc6c6ef7381a	m	Daquele jeito, vc beijando gostoso e fazendo tudo o que se tem direito em quatro paredes.	positiva	135.575
9d4072d71ac656dbc367bc6c6ef7381a	m	Eles foram, eu entrei na sala, ele estava na frente do computador, quando eu coloquei a bolsa e um sacola que estava, numa mesa próxima a dele, ele beijou com um gosto de quero mais, nos começamos as preliminares ali.	positiva	4.267
9d4072d71ac656dbc367bc6c6ef7381a	m	Apaixonada pelas coisas simples que o mundo oferece como a mata, a chuva, o sol, a lua, o orvalho da floresta.	positiva	1.507
9d4072d71ac656dbc367bc6c6ef7381a	m	Vou morrer de vergonha quando o resultado sair!	neutra	2.694
9d4072d71ac656dbc367bc6c6ef7381a	m	Desde já agradeço a todos e desejo uma otima noite!	positiva	1.48
9d4072d71ac656dbc367bc6c6ef7381a	m	Nesse dia dos namorados eu pensei mesmo que iria passar com alguém!	positiva	1.914
9d4072d71ac656dbc367bc6c6ef7381a	m	Fiquei meio constrangida, mas valeu a pena.	positiva	1.8
9d4072d71ac656dbc367bc6c6ef7381a	m	Porque eu fiz a sua alma gêmea.	positiva	1.416
9d4072d71ac656dbc367bc6c6ef7381a	m	Tenha uma vida de Vitórias.	positiva	1.182
9d4072d71ac656dbc367bc6c6ef7381a	m	E cortou a minha franja no meio da testa e torta.	negativa	4.565
9d4072d71ac656dbc367bc6c6ef7381a	m	E ainda te come COM PEGADA e depois ainda lambe os labios de bom que foi.	positiva	2.893
9d4072d71ac656dbc367bc6c6ef7381a	m	Apesar da distância ainda resta uma esperança de eu poder te ver, meu amor eterno.	positiva	4.585
9d4072d71ac656dbc367bc6c6ef7381a	m	Achei uma solução, ou melhor, na minha cabeça era a única solução.	positiva	4.384
9d4072d71ac656dbc367bc6c6ef7381a	m	Tudo que eu mais quero é dá certo com meu marido, viver um amor intensamente com ele.	positiva	2.136
9d4072d71ac656dbc367bc6c6ef7381a	m	Ontem [domingo] não deu para escrever aqui pois estava muito ocupada.	positiva	2.894
9d4072d71ac656dbc367bc6c6ef7381a	m	Uma colega pegou meu celular e viu minha foto com meu namorado.	neutra	14.79
9d4072d71ac656dbc367bc6c6ef7381a	m	Ele puxou assunto comigo e parou de me chamar pelo meu nome e começou a me chamar pelo o meu apelido.	positiva	3.258
9d4072d71ac656dbc367bc6c6ef7381a	m	Mesmo assim continuo cometendo os mesmos erros, como se alguma coisa me puxasse, para o fundo do poço ,para um beco sem saída, sinto falta de carinho, de me arrumar, de sair ,de ter amigos pra conversar ,sinto falta de ser alguém, de ser lembrada, de ser amada, me sinto perdida.	negativa	3.689
9d4072d71ac656dbc367bc6c6ef7381a	m	Alguns são leves e divertidos, nos mostram a alegria da vida.	positiva	7.409
9d4072d71ac656dbc367bc6c6ef7381a	m	Depois daquele dia eu mudei inovei meu visual mudei meu guarda-roupa terminei os estudos hoje sou psicóloga e ajudo mulheres como eu, se eu te disser que esqueci não seria verdade mas consigo lembrar de tudo sem dor.	negativa	11.496
9d4072d71ac656dbc367bc6c6ef7381a	m	Eu tenho lembrado daquelas conversas, daquelas nossas risadas e também dos nossos segredos.	positiva	2.748
9d4072d71ac656dbc367bc6c6ef7381a	m	A saudade é a maior prova de que o passado valeu a pena.	positiva	1.768
9d4072d71ac656dbc367bc6c6ef7381a	m	Tenho percebido como minha vida tem mudado de uns anos pra cá e como eu mudei.	positiva	2.384
9d4072d71ac656dbc367bc6c6ef7381a	m	Mas tivemos um namoro perfeito, era de dar inveja a todos.	positiva	1.679
9d4072d71ac656dbc367bc6c6ef7381a	m	Os amigos dele começaram a me odiar porque ele só queria ficar comigo.	positiva	1.911
9d4072d71ac656dbc367bc6c6ef7381a	m	Fui olhar o celular como de costume e vi lá uma mensagem.	positiva	4.807
9d4072d71ac656dbc367bc6c6ef7381a	m	Para ser feliz não existe poção mágica.	neutra	6.221
9d4072d71ac656dbc367bc6c6ef7381a	m	Descobri essa irrefutável verdade ao perceber o quanto são raras essas preciosidades que chegam de repente na vida da gente e se alojam devagarzinho em local especial e essencial da nossa existência.	positiva	3.588
9d4072d71ac656dbc367bc6c6ef7381a	m	De noites perfeitas de amor, você me fez ver o que é realmente o amor.	positiva	1.841
9d4072d71ac656dbc367bc6c6ef7381a	m	Nas outras duas vezes também foi assim, só que agora tá demais.	neutra	2.396
9d4072d71ac656dbc367bc6c6ef7381a	m	O nosso coração é sempre a vitima, sempre fica em pedaços.	negativa	2.301
9d4072d71ac656dbc367bc6c6ef7381a	m	Por favor me explique, nunca imaginei poder amar assim.	positiva	1.955
9d4072d71ac656dbc367bc6c6ef7381a	m	Tenho tudo que uma pequena adolescente pode ter, amigos, pessoas q me amam, dinheiro, popularidade, tenho tudo.	positiva	5.257
9d4072d71ac656dbc367bc6c6ef7381a	m	Quando contei a mamãe ela ficou assustada com medo do que eu ia achar e quis saber quem me contou e eu disse que foi o papai.	neutra	10.675
bc2584302fffead698e1809107a60040	m	O velho pediu que com cuidado as tirassem dos sacos e viu que eram verdadeiramente formosos exemplares.	neutra	10.025
bc2584302fffead698e1809107a60040	m	Já pensou como as coisas seriam mais fáceis se parássemos de construir cercas e muros e passássemos a construir pontes com nossos familiares, amigos, colegas do trabalho e principalmente nossos inimigos.	positiva	4.893
bc2584302fffead698e1809107a60040	m	ste é o conselho que deixo pra vocês: SE VALORIZEM, TODOS TEM UMA ALMA GÊMEA!	positiva	4.726
bc2584302fffead698e1809107a60040	m	Tipo, semana passada eu fiz o cabelo dela, pois eu faço curso de cabeleireiro, então tenho que treinar, mas claro que uma escova e chapinha, sei fazer perfeitamente.	positiva	6.472
bc2584302fffead698e1809107a60040	m	Minha cabeça e meu coração tinham ficado tão acelerados, que eu sempre esperava ele para poder gozar.	positiva	3.214
bc2584302fffead698e1809107a60040	m	O Diego, por sua vez, ao invés de ser um namorado presente, que me apoia, que me aconselha e que tenta entender meu lado e me ajudar, só sabe me julgar e brigar comigo por conta disso.	negativa	7.552
bc2584302fffead698e1809107a60040	m	E por falar nisso, segunda que vem começam minhas aulas na faculdade.	neutra	2.696
bc2584302fffead698e1809107a60040	m	Eu me recordo sempre daquele seu sorriso, quando eu chegava triste, eu me sentia abraçado por ele.	positiva	3.165
bc2584302fffead698e1809107a60040	m	Saí no sábado para o chá de panela da minha prima que logo vai se casar.	neutra	5.256
bc2584302fffead698e1809107a60040	m	Vivos, alegres e comunicativos, estes seres geminianos, leves e desencanados, parecem estar sempre bem com todos.	neutra	5.439
bc2584302fffead698e1809107a60040	m	O amor que sinto por você é incondicional.	positiva	1.526
bc2584302fffead698e1809107a60040	m	Em relação ao nosso filho ele não mudou em nada sempre cumpriu com o papel que assumiu perfeitamente um ótimo pai disso jamais me queixaria.	positiva	8.207
bc2584302fffead698e1809107a60040	m	Ele agora ta com essa de ficar me controlando.	negativa	2.305
bc2584302fffead698e1809107a60040	m	 Mas é que pra mim é tão dificil conseguir te agradar.	negativa	4.006
bc2584302fffead698e1809107a60040	m	SÓ QUE ELE COMECOU A DESVIAR O OLHAR DA TV PRA MIM, EU FINGIA QUE NÃO VIA E CONTINUAVA FOCADA NA TV.	positiva	4.07
bc2584302fffead698e1809107a60040	m	Afinal, para mim, que sempre levei vida de esposa fiel, tudo eram novidade, e novidade sempre atraem as mulheres.	neutra	6.146
bc2584302fffead698e1809107a60040	m	Na verdade acho que consegui expressar de forma clara o que eu estava sentindo.	positiva	2.279
bc2584302fffead698e1809107a60040	m	Não fiquei surpresa e nada demais.	neutra	1.99
bc2584302fffead698e1809107a60040	m	Já esqueço totalmente de onde estou, e deixo de me importar com as pessoas ao redor, quando estou com ele, é como se só existisse nós dois ali.	positiva	7.569
bc2584302fffead698e1809107a60040	m	Quando achei que teria paz, meus irmãos mais velhos eram muito agressivos, eles batiam por qualquer coisa, alias batiam não, espancavam, uma vez meu irmão deu um chute na minha barriga, que eu fiquei menstruando por quase dez dias.	negativa	5.367
bc2584302fffead698e1809107a60040	m	Olhar disfarçadamente pra uma mulher bonita é natural, qual a mulher que não sabe que um homem bonito passou por ela também?	positiva	8.718
bc2584302fffead698e1809107a60040	m	Atitude de uma tola apaixonada.	positiva	4.28
bc2584302fffead698e1809107a60040	m	Vou jantar, ficar com o menino mais lindo do mundo.	positiva	2.231
bc2584302fffead698e1809107a60040	m	QUE VOCÊ TRAGA CONSIGO,O AMOR , A SABEDORIA , A PAZ , A CALMA E O ESPIRITO DE JUSTIÇA.	positiva	2.567
bc2584302fffead698e1809107a60040	m	Só que eu não aguentei isso, ser tratada como amiga na frente dos outros pra depois quando estávamos a sós ter qualquer tipo de toque.	negativa	4.856
bc2584302fffead698e1809107a60040	m	Estou tendo um relacionamento com uma pessoa do local de trabalho, sim trabalhamos na mesma empresa mas em locais distintos, descreve-lo é falar de um homem alto, com uma voz que te faz ficar toda molhadinha, sim é uma voz que dispensa comentários.	positiva	6.152
bc2584302fffead698e1809107a60040	m	E o pior de tudo é q eu nuca fui de falar muito com os meninos e também eu não me considero uma pessoa muito bonita.	negativa	3.798
bc2584302fffead698e1809107a60040	m	E nada vai mudar as coisas que você me disse, nada vai fazer 'a gente' dar certo denovo.	negativa	3.576
bc2584302fffead698e1809107a60040	m	Nossa como você esta magra, bonita. Vamos sair para comprar calças, sempre faço isso com sua irmã, acho que podemos fazer.	positiva	7.631
bc2584302fffead698e1809107a60040	m	PUTA QUE PARIU DE NOVO, ela foi chamada na diretoria, deu os nomes de todo mundo que estava no jogo, e todas foram chamadas, uma a uma como se fosse na delegacia.	negativa	5.432
bc2584302fffead698e1809107a60040	m	Você jurou também, que perdoaria os meus erros e os meus defeitos, que qualquer deslize que eu tenha tido, você perdoaria, pois o bem que lhe fizera, supriria qualquer dor.	negativa	7.359
bc2584302fffead698e1809107a60040	m	O importante é tentarmos, ao longo das nossas vidas, termos sempre algum anjo com o qual possamos contar nas horas difíceis para nos dar alento.	positiva	4.465
bc2584302fffead698e1809107a60040	m	E não, não foi o remédio, porque ele demora muito pra fazer efeito, não é assim de uma hora pra outra.	neutra	4.664
bc2584302fffead698e1809107a60040	m	Quero te dar todo o meu amor.	positiva	1.59
bc2584302fffead698e1809107a60040	m	Confesso que gostei muito de ficar com ela, foi muito bom, mas sai fora achei que ela não iria querer me ver outras vezes.	neutra	5.68
bc2584302fffead698e1809107a60040	m	Entregando-nos demais, acreditando e sempre sofremos com isso.	negativa	5.398
bc2584302fffead698e1809107a60040	m	Tive uma crise de choro enquanto fazia sexo com meu namorado, acusando ele de não me amar, de me tratar como um objeto e pra ele não tocar mais em mim.	negativa	6.615
bc2584302fffead698e1809107a60040	m	Coisas materiais podem ser jogadas fora.	positiva	4.249
bc2584302fffead698e1809107a60040	m	Me acariciava com tanta vontade, com tanto tesão.	positiva	1.584
bc2584302fffead698e1809107a60040	m	Depois disso ficávamos de vez em quando, escondidos, para ninguém mais atrapalhar.	neutra	6.167
bc2584302fffead698e1809107a60040	m	É um nojo, ai eu peguei o ônibus da empresa e quando subi ele tiro um braço da blusa sabe e depois ia tirar o resto da camisa.	neutra	13.238
bc2584302fffead698e1809107a60040	m	Olá , quem nunca sofreu por amor ou paixão?	neutra	3.617
bc2584302fffead698e1809107a60040	m	Eu cortei o cabelo, pintei, cortei, mudei minhas roupas, minha maquiagem, meus gostos.	neutra	2.815
bc2584302fffead698e1809107a60040	m	Sinceramente, sem você, eu já estaria morta.	positiva	2.607
bc2584302fffead698e1809107a60040	m	Passei o final de semana inteiro fazendo um vídeo para o meu namorado para esse dia fora o conjunto de roupa intima novo que eu comprei para hoje.	positiva	8.008
bc2584302fffead698e1809107a60040	m	Vou aprender a viver sem você, e se Deus quiser eu também vou ser feliz.	positiva	4.679
bc2584302fffead698e1809107a60040	m	Seu lado do armário está vazio e eu não preenchi.	neutra	5.824
bc2584302fffead698e1809107a60040	m	A janela não está com suas dezenas de xampus.	neutra	3.071
bc2584302fffead698e1809107a60040	m	Eu me sinto muito suja, então eu entrei molhei o meu corpo, passei a mão no sabonete que estava na minha mesa, porque eu havia comprado para conhecer a mãe dele.	negativa	9.231
bc2584302fffead698e1809107a60040	m	Eu vejo que a chuva cai de acordo com minhas lágrimas , eu vejo que o dia está horrível e vejo a consequência em meu corpo.	negativa	3.96
bc2584302fffead698e1809107a60040	m	Quando for pedi-la em namoro, não fique bancando o difícil que isso não funciona com garotas tímidas, seja direto, converse com ela chegando exatamente ao ponto importante.	positiva	4.352
bc2584302fffead698e1809107a60040	m	Hoje fui dormir 9h da manhã porque eu tinha ido dormir na casa do meu namorado sem meus pais saberem.	positiva	3.464
bc2584302fffead698e1809107a60040	m	Ao olhar novamente para a ponte viu o seu irmão se aproximando de braços abertos.	positiva	4.049
bc2584302fffead698e1809107a60040	m	Essa tia apesar de me dar de tudo era um demônio, ela gritava comigo, deixava os outros parentes me maltratar e bater, as vezes me batia, me deixava de castigo em lugares onde eu morria de medo, enfim ela era e é uma bruxa falsa, nojenta e ruim.	negativa	7.342
bc2584302fffead698e1809107a60040	m	Ele conversava virado para mim com a mão no encosto do meu banco e, estranhamente comecei a sentir bem ficar ali com ele.	positiva	24.648
bc2584302fffead698e1809107a60040	m	Obrigada Deus por fazer tudo isso pra mim.	positiva	121.023
bc2584302fffead698e1809107a60040	m	Minha mãe só liga para pedir as coisas para mim, ela não é capaz de vir me visitar, de ser presente em minha vida, quando vem em minha casa só fica reclamando da vida para eu me comover e dar dinheiro.	negativa	3.712
bc2584302fffead698e1809107a60040	m	Todos nós temos o dever de contemplar a luz que existe em cada um.	positiva	2.639
bc2584302fffead698e1809107a60040	m	Bom fiz uma pesquisa com alguns meninos e ele disseram que garotas que falam gírias é normal, mas falar um monte é estranho.	neutra	290.976
bc2584302fffead698e1809107a60040	m	Tudo vai ficar bem! Chegarei mais cedo hoje, vou preparar o macarrão que tanto você gosta, quer tomar alguma coisa, dormiu sem comer nada.	positiva	4.751
bc2584302fffead698e1809107a60040	m	De tudo, guarda o teu coração, pois é dele é que procedem as águas da vida.	positiva	1.832
bc2584302fffead698e1809107a60040	m	Fui me arrumar na casa de uma amiga minha e iria me beber na casa da minha melhor amiga.	positiva	4.831
bc2584302fffead698e1809107a60040	m	Estou com uma vontade imensa de me bater de tanto ódio que eu estou de mim.	negativa	2.487
bc2584302fffead698e1809107a60040	m	Ontem discuti com minha irmã mais velha, ela é muito chata e metida.	negativa	2.439
bc2584302fffead698e1809107a60040	m	Sempre de noite e tenho medo, pavor e nunca durmo no escuro aqui tem uma luz pequena que fica acesa, na minha noite de núpcias quero fazer na claridade.	negativa	4.175
bc2584302fffead698e1809107a60040	m	A noite, eu chorei.	negativa	1.512
bc2584302fffead698e1809107a60040	m	Pode achar que eu sou maluca, eu gostei de um garoto que conheci na internet.	neutra	6.281
bc2584302fffead698e1809107a60040	m	E eu fico me sentindo como se fosse uma vagabunda qualquer também, que nem elas - quem sou eu pra chamar alguém de vagabunda mesmo?	negativa	5.781
bc2584302fffead698e1809107a60040	m	Ele me deu um grande abraço, um beijo e disse que me amava, abri um sorriso.	positiva	1.928
bc2584302fffead698e1809107a60040	m	Ele me receitou zolpidem, um hipnótico, pra me ajudar a dormir.	neutra	4.087
bc2584302fffead698e1809107a60040	m	Quem já namoro e nunca teve uma saudades do ex, que atire a primeira pedra.	negativa	6.608
bc2584302fffead698e1809107a60040	m	Mas agora antes de terminar, estou me sentindo estranho, acho que acabei gostando dela, do jeito dela de cuidar de mim, de querer que eu esteja sempre com ela, o jeito dela de sentir ciúmes, e de sempre querer eu perto dela, de sempre dizer que esta com saudade, de ela não se importar de nas folgas dela passar comigo trancada em um quarto conversando, para ser sincero , vou sentir falta dela.	negativa	12.151
bc2584302fffead698e1809107a60040	m	Tudo que é diferente incomoda o igual.	neutra	5.529
bc2584302fffead698e1809107a60040	m	Sim sou uma patricinha !	neutra	4.134
bc2584302fffead698e1809107a60040	m	Ele desliga o celular de madrugada e no outro dia diz que acabou a bateria.	negativa	3.921
bc2584302fffead698e1809107a60040	m	Minha mãe é muito legal, tem jeito de adolescente e cabeça de mulher.. está sempre bem humorada, quando vamos em festas ela dança, agita, contagia a todos.	positiva	3.479
bc2584302fffead698e1809107a60040	m	Sabe, eu passei grande parte da minha vida me preocupando com tudo, angustiado, triste e deprimido.	negativa	2.583
bc2584302fffead698e1809107a60040	m	Só de imaginar a gente ficando, da vontade de vomitar.	negativa	2.998
bc2584302fffead698e1809107a60040	m	Guardei todas na minha memória, não as esquecerei jamais.	positiva	8.995
bc2584302fffead698e1809107a60040	m	Eu parei no estacionamento de uma feira do bairro Santo Antônio em Manaus e lá começamos a nos agarrar com vontade.	positiva	3.572
bc2584302fffead698e1809107a60040	m	Queria compartilhar com vocês sobre o meu namoro, e dizer o que muitos já me disseram.	neutra	8.08
bc2584302fffead698e1809107a60040	m	Meu amor e eu, nascemos um para o outro. Só falta quem nos apresentem.	neutra	4.423
bc2584302fffead698e1809107a60040	m	Ódio, eu nao tenho por você, nem pelo meu pai mesmo ele sendo ausente.	positiva	5.712
bc2584302fffead698e1809107a60040	m	Conta uma velha lenda dos índios Sioux que, uma vez, Touro Bravo, o mais valente e honrado de todos os jovens guerreiros, e Nuvem Azul, a filha do cacique, uma das mais formosas mulheres da tribo, chegaram de mãos dadas, até a tenda do velho feiticeiro da tribo.	neutra	11.063
bc2584302fffead698e1809107a60040	m	Tem tantas situações boas e ruins que envolvem amor e paixão, que não há como descrever todas.	neutra	4.549
bc2584302fffead698e1809107a60040	m	Assim que cheguei, Penélope estava esperando.	neutra	1.867
bc2584302fffead698e1809107a60040	m	Só que por consciência minha mesmo decidi eu mesma sustentar meu filho.	positiva	5.224
bc2584302fffead698e1809107a60040	m	Pode ser que nos vejamos amanhã, pode ser que só nos encontremos daqui a um ano, pode ser até que o tempo nos afaste ainda mais, mas eu quero que você saiba que hoje lembrei de você.	positiva	5.599
bc2584302fffead698e1809107a60040	m	Mas mãe, por favor, não abra mão de mim assim.	negativa	2.743
bc2584302fffead698e1809107a60040	m	A senhora ainda brincava, fazia a gente sorrir e sempre que alguém dizia, como vai dona Maria?	positiva	6.631
bc2584302fffead698e1809107a60040	m	Pronunciar que te admiro, que gosto de ti é pouco demais.	positiva	1.84
bc2584302fffead698e1809107a60040	m	A verdade é que sou intensa demais e não há quem dê jeito nisso.	neutra	3.975
bc2584302fffead698e1809107a60040	m	Não quero que isso te perturbe e tire a sua paz.	positiva	3.072
bc2584302fffead698e1809107a60040	m	Que estará em meus sonhos você é diferente!	positiva	2.91
bc2584302fffead698e1809107a60040	m	Eu só quero minha vida de volta e só quero que isso tudo acabe.	negativa	2.551
bc2584302fffead698e1809107a60040	m	Hoje eu acordei e vi seu lado da cama vazio.	negativa	6.247
bc2584302fffead698e1809107a60040	m	É bom demais amar, e ser amado é melhor ainda.	positiva	1.606
bc2584302fffead698e1809107a60040	m	Não sei o que dizer, não sei o que fazer, estou perdido, pedi ajuda até mesmo ao meu cachorro em uma esperança psicótica de que ele responderia, ou faria algo mágico.	negativa	8.614
bc2584302fffead698e1809107a60040	m	Foi perfeito, minha irmã e meu esposo fizeram tudo, 2 tipos de tortas, tudo lindo.	positiva	2.881
bc2584302fffead698e1809107a60040	m	Começamos a conversa e estava tudo certo ate que ele falou que ia voltar só para ver se eles deixam ele encostado no trabalho ou para ele assinar a carta de demissão.	negativa	18.91
bc2584302fffead698e1809107a60040	m	Tirei a minha calça e eu fiquei só de cueca box cinza e uma regata preta, ela foi ao banheiro e quando voltou veio com uma calcinha fiu dental vermelhinha matadora.	positiva	5.761
bc2584302fffead698e1809107a60040	m	A senhora sempre respondia, vou bem graças a Deus, que mulher guerreira que fostes vó, te amo tanto.	positiva	2.599
bc2584302fffead698e1809107a60040	m	O meu namorado não tem estilo nenhum, me ajudem?	neutra	2.463
bc2584302fffead698e1809107a60040	m	Foi tão bom por um momento esquecer todos os meus problemas.	positiva	2.974
bc2584302fffead698e1809107a60040	m	Minhas amigas descobriram por que me pegaram a força e tiraram meu casaco pra ver o que eu tanto escondia.	negativa	6.544
bc2584302fffead698e1809107a60040	m	Fora que acordar com um eu te amo, torna o dia maravilhoso e feliz.	positiva	2.038
bc2584302fffead698e1809107a60040	m	O Marcelo é especial e o que sinto por ele não tem acabado , só tem aumentado cada vez mais e mais .	positiva	5.167
bc2584302fffead698e1809107a60040	m	EU TOU PASSANDO MAL, e minha família parece vê que como eu me sinto, só fazem reclama brigarem comigo me xingarem me bater, estou ficando tão fraca que estou me rendendo a esse sentimento de dor.	negativa	4.2
bc2584302fffead698e1809107a60040	m	Porem hoje em dia que eu tenho uma condição financeira melhor que minha família, eles ficam querendo tirar o pouco que eu tenho.	negativa	3.703
bc2584302fffead698e1809107a60040	m	E os gemidos são tão forçados, parece mais que estão parindo do que fazendo sexo - sexo não, tá mais pra uma cópula.	negativa	4.376
bc2584302fffead698e1809107a60040	m	Isso é tudo que tive a coragem de sonhar, na esperança de um dia ver esta minha pretensão realizada.	neutra	12.407
bc2584302fffead698e1809107a60040	m	Os horários da universidade estavam péssimos.	negativa	1.862
bc2584302fffead698e1809107a60040	m	Acabando a prova, eu desci encontrei ele no pátio, ele pegou o livro da minha mão e fomos pra parada, chegando lá sentamos e começamos a conversar, conversa vai, conversa vinha.	positiva	5.025
bc2584302fffead698e1809107a60040	m	Voltei para o serviço ouvindo somente os martírios dela, tentando disfarçar minha cara de choro, mas no fundo, estava mais perdida do que puta em convenio.	negativa	63.861
bc2584302fffead698e1809107a60040	m	E meu marido viu e me chamou a atenção e com toda a razão, pois eu sou muito distraída e BURRA por ter feito isso e admito que eu estou errada e estou com a maior vergonha dele e de mim por ter feito isso.	negativa	7.055
bc2584302fffead698e1809107a60040	m	Tenho medo de cair em depressão novamente, meu coração tá com um vazio imenso, tento fazer de tudo pra ocupar minha cabeça, passar meu tempo e nada me consola, nada me faz tirar a imagem do último suspiro dela da minha cabeça.	negativa	3.136
bc2584302fffead698e1809107a60040	m	Daquele jeito, vc beijando gostoso e fazendo tudo o que se tem direito em quatro paredes.	positiva	2.271
bc2584302fffead698e1809107a60040	m	Eles foram, eu entrei na sala, ele estava na frente do computador, quando eu coloquei a bolsa e um sacola que estava, numa mesa próxima a dele, ele beijou com um gosto de quero mais, nos começamos as preliminares ali.	positiva	6.655
bc2584302fffead698e1809107a60040	m	Apaixonada pelas coisas simples que o mundo oferece como a mata, a chuva, o sol, a lua, o orvalho da floresta.	positiva	3.376
bc2584302fffead698e1809107a60040	m	Vou morrer de vergonha quando o resultado sair!	neutra	3.456
bc2584302fffead698e1809107a60040	m	Desde já agradeço a todos e desejo uma otima noite!	positiva	1.767
bc2584302fffead698e1809107a60040	m	Nesse dia dos namorados eu pensei mesmo que iria passar com alguém!	neutra	2.817
bc2584302fffead698e1809107a60040	m	Fiquei meio constrangida, mas valeu a pena.	positiva	1.832
bc2584302fffead698e1809107a60040	m	Porque eu fiz a sua alma gêmea.	positiva	2.806
bc2584302fffead698e1809107a60040	m	Tenha uma vida de Vitórias.	positiva	1.184
bc2584302fffead698e1809107a60040	m	E cortou a minha franja no meio da testa e torta.	negativa	2.753
bc2584302fffead698e1809107a60040	m	E ainda te come COM PEGADA e depois ainda lambe os labios de bom que foi.	positiva	2.366
bc2584302fffead698e1809107a60040	m	Apesar da distância ainda resta uma esperança de eu poder te ver, meu amor eterno.	positiva	3.049
bc2584302fffead698e1809107a60040	m	Achei uma solução, ou melhor, na minha cabeça era a única solução.	neutra	3.062
bc2584302fffead698e1809107a60040	m	Tudo que eu mais quero é dá certo com meu marido, viver um amor intensamente com ele.	positiva	4.504
bc2584302fffead698e1809107a60040	m	Ontem [domingo] não deu para escrever aqui pois estava muito ocupada.	neutra	3.56
bc2584302fffead698e1809107a60040	m	Uma colega pegou meu celular e viu minha foto com meu namorado.	neutra	2.991
bc2584302fffead698e1809107a60040	m	Ele puxou assunto comigo e parou de me chamar pelo meu nome e começou a me chamar pelo o meu apelido.	neutra	5.319
bc2584302fffead698e1809107a60040	m	Mesmo assim continuo cometendo os mesmos erros, como se alguma coisa me puxasse, para o fundo do poço ,para um beco sem saída, sinto falta de carinho, de me arrumar, de sair ,de ter amigos pra conversar ,sinto falta de ser alguém, de ser lembrada, de ser amada, me sinto perdida.	negativa	5.168
